,股票代码,股票名称,每股收益(元),营业收入(元),营业收入同比增长(%),营业收入季度环比增长(%),净利润(元),净利润同比增长(%),净利润季度环比增长(%),每股净资产(元),净资产收益率(%),每股经营现金流量(元),销售毛利率(%),所属行业,最新公告日期
4156,sh.601568,北元集团,0.13,2615171352.19,27.6242545565,-4.1167,485011801.31,55.8,-5.6506,3.602576508283,3.8,0.280907438104,26.8183022031,化工行业,2021-04-20
4157,sh.601388,怡球资源,0.092,1995785766.65,54.9046606278,26.1243,202616932.41,314.51,7.9777,1.572392241975,5.98,-0.013364478382,20.0665739035,有色金属,2021-04-20
4158,sh.601137,博威合金,0.15,2099927249.95,8.6804747261,7.3018,117610356.53,1.29,54.928,6.678835344718,2.25,-0.200172893196,16.7484515899,有色金属,2021-04-20
4159,sh.600845,宝信软件,0.349,1862163840.91,43.4719059193,-51.1669,396140565.98,44.39,19.1851,6.697551669283,5.27,0.371139845258,36.6386123783,软件服务,2021-04-20
4160,sh.600829,人民同泰,0.069,2162131358.38,15.3457265556,-6.1783,40015887.91,-17.14,783.7139,3.505082610014,1.99,-0.463170250578,9.6244694423,医疗行业,2021-04-20
4161,sh.600758,辽宁能源,0.03,1631167402.08,-10.9577684003,114.2236,38869662.59,145.2669558482,202.9572,3.798602878867,0.78,0.053952746464,17.5890048743,煤炭采选,2021-04-20
4162,sh.600695,*ST绿庭,0.01,15924491.92,119.8319572716,48.7472,3969253.64,121.2280376624,104.6476,0.940365986052,0.59,-0.010124302559,70.6665854492,多元金融,2021-04-20
4163,sh.600666,ST瑞德,-0.04,138861723.25,84.379728125,-14.7914,-48509224.4,-138.7803179636,90.6337,0.006802577365,-148.78,0.018960680072,9.4694806115,电子元件,2021-04-20
4164,sh.600556,天下秀,0.05,851280223.3,58.726951715,1.8193,82883558.91,48.46,71.7569,1.872398785953,2.55,-0.056442901863,23.8161530905,文化传媒,2021-04-20
4165,sh.600523,贵航股份,0.08,566734889.35,34.3295377574,-17.2898,33211423.6,4200.89,-31.9522,6.561734146672,1.26,-0.174391340069,24.2865147914,汽车行业,2021-04-20
4166,sh.600509,天富能源,0.0791,1533129166.25,20.2860922628,1.6233,91087214.47,134.28,319.4944,5.261615303416,1.49,0.195688005396,22.4828692492,电力行业,2021-04-20
4167,sh.600481,双良节能,0.0169,434094342.51,97.3748922024,-48.7973,27419702.32,198.98,-66.6534,1.364892337223,1.24,-0.119800299009,32.7532282747,专用设备,2021-04-20
4168,sh.600475,华光环能,0.3733,1701670754.77,75.0293356116,-48.7696,202867445.95,24.52,12.2875,13.257413985623,2.77,-0.015536700027,15.3058528825,机械行业,2021-04-20
4169,sh.600468,百利电气,0.0247,511337831.14,25.0648102695,-23.0864,26869048.96,46.06,3.4556,1.639156247378,1.47,-0.049814642205,23.1660076306,输配电气,2021-04-20
4170,sh.600389,江山股份,0.3938,1554030577.77,24.9322860894,14.7865,116948228.54,19.55,57.9905,7.072019459192,5.87,-0.26182666138,15.297246109,农药兽药,2021-04-20
4171,sh.600262,北方股份,0.1027,271840273.09,-19.0923057348,-54.4058,17461904.15,5.67,-18.5247,7.330630332235,1.41,-0.794018752294,19.9023239511,机械行业,2021-04-20
4172,sz.300877,金春股份,0.41,240624086.33,13.7646936102,-11.1877,48921321.89,86.85,-30.9939,13.911984226417,2.97,-0.472230049583,26.5263730841,纺织服装,2021-04-20
4173,sz.300843,胜蓝股份,0.22,307916974.2,142.1766102885,-7.5451,33103152.54,98.71,4.0732,5.915439204701,3.83,-0.111156949295,24.9431258149,电子信息,2021-04-20
4174,sz.300841,康华生物,1.68,237149805.31,50.9556617568,11.0251,100499516.16,54.91,56.1001,34.619168196,4.96,-1.058625373,93.3346846567,医药制造,2021-04-20
4175,sz.300837,浙矿股份,0.36,124961511.77,35.821915619,-5.8441,36481376.61,30.39,22.6346,9.7925069858,3.8,0.4378567838,43.8409530935,专用设备,2021-04-20
4176,sz.300824,北鼎股份,0.1316,174739962.71,53.5508923491,-32.8178,28617436.78,32.5,-11.2262,3.170859633993,4.24,0.068755477691,47.8429732063,家电行业,2021-04-20
4177,sz.300818,耐普矿机,0.17,87874791.83,168.0057981983,-26.8762,11827904.23,1372.26,-12.1742,12.669856472286,1.34,-1.353811034857,36.7071601972,专用设备,2021-04-20
4178,sz.300702,天宇股份,0.69,758922502.57,33.4271718359,30.1147,133460919.02,-19.84,49.7239,19.141543462284,3.69,-0.384730407321,41.8506134321,医药制造,2021-04-20
4179,sz.300668,杰恩设计,0.0302,61385881.46,10.7484011361,-39.194,3180660.69,-67.66,-18.2068,4.424675101708,0.68,-0.208990113757,32.7353576133,装修装饰,2021-04-20
4180,sz.300665,飞鹿股份,-0.0604,53890831.33,141.0033042291,-79.0285,-7258675.9,44.82,-184.415,3.841719815785,-1.44,-0.604265220701,23.7439584326,化工行业,2021-04-20
4181,sz.300664,鹏鹞环保,0.103,399852930.83,21.1250181608,-49.8041,73605551.75,16.57,-33.7582,5.021727045717,2.07,-0.153239225018,40.0414467308,环保工程,2021-04-20
4182,sz.300639,凯普生物,0.73,609471858.8,307.0916173154,39.2511,171939617.11,771.05,92.3931,10.965077005853,6.37,-0.211973722969,65.9487207549,医药制造,2021-04-20
4183,sz.300583,赛托生物,-0.05,272376194.52,22.5974825778,44.743,-5371348.9,77.84,95.8897,15.268981261773,-0.33,-0.540697136601,24.24333796,医药制造,2021-04-20
4184,sz.300515,三德科技,0.0699,72284081.79,37.9505700048,-25.2426,14055509.5,40.15,-39.4594,2.797839132217,2.45,0.059842451796,64.8611898069,仪器仪表,2021-04-20
4185,sz.300452,山河药辅,0.17,172457902.67,37.802825874,13.2426,31114589.36,30.46,21.6549,3.422227677603,5.18,0.017227554146,30.0401256874,医药制造,2021-04-20
4186,sz.300422,博世科,0.11,570808671.12,-9.663255927,-54.8131,46489058.02,-23.54,226.9848,5.987032600427,1.83,-0.430994852178,28.5837794247,环保工程,2021-04-20
4187,sz.300314,戴维医疗,0.08,95038385.91,23.7164089342,-33.4753,22002474.79,50.6,128.6074,3.23723078691,2.28,-0.184715548819,59.777557811,医疗行业,2021-04-20
4188,sz.300258,精锻科技,0.1112,326306285.62,37.1458419464,-14.3941,52557325.06,70.95,-0.3488,6.370027835065,1.73,-0.01168668734,31.6805475854,汽车行业,2021-04-20
4189,sz.300224,正海磁材,0.04,621310677.85,78.2925886222,1.8429,29073734.09,114.57,-18.7735,3.23852154206,1.11,0.065705947577,18.4877131562,材料行业,2021-04-20
4190,sz.300204,舒泰神,-0.04,115456600.4,110.3746848932,-10.5053,-19908114.39,19.52,42.777,3.239590785664,-1.27,-0.06396837682,81.9550518482,医药制造,2021-04-20
4191,sz.300160,秀强股份,0.0293,323933746.14,19.5794508152,-20.3523,18103276.13,-44.83,-39.792,1.662914689972,1.78,-0.001609544883,19.9763852952,玻璃陶瓷,2021-04-20
4192,sz.300122,智飞生物,0.5864,3926600928.88,49.0397810888,-5.1678,938179113.58,81.69,14.0323,5.741777233031,10.76,-0.071127323544,40.9496808536,医药制造,2021-04-20
4193,sz.300121,阳谷华泰,0.24,588582983.97,44.3036695246,-6.3893,88625075.46,1719.56,84.1425,4.65119355707,1.3,0.10220965604,27.0439964721,化工行业,2021-04-20
4194,sz.300082,奥克股份,0.08,1381921145.23,83.1502217657,-26.343,51120129.72,281.8,-51.245,4.908121915203,1.54,-0.332380259365,8.8177346733,化工行业,2021-04-20
4195,sz.300048,合康新能,0.0082,281154015.54,79.3611473637,-23.9005,9115878.63,184.11,103.8939,1.580038342765,0.52,-0.024593033847,31.8806692189,机械行业,2021-04-20
4196,sz.003030,祖名股份,0.1,303600253.43,8.6179162837,-9.0918,12339367.45,-47.37,-48.2336,8.046278181439,1.24,0.036947550409,28.9508139822,食品饮料,2021-04-20
4197,sz.003023,彩虹集团,0.46,287780542.42,51.3817460447,-31.6334,37250909.93,48.88,12.324,15.982273772954,2.92,2.192642094728,48.0911013671,家电行业,2021-04-20
4198,sz.003018,金富科技,0.09,148154406.1,63.4693817677,116.2075,22388840.16,168.04,49.849,5.045519930923,1.72,-0.022130669615,24.715789293,塑胶制品,2021-04-20
4199,sz.003004,声迅股份,0.01,29886133.83,-17.098301289,-84.8493,871309.91,-93.85,-98.0482,8.563676022116,0.12,-0.495595125611,48.4194807609,安防设备,2021-04-20
4200,sz.002998,优彩资源,0.12,319181373.73,30.3064486455,-16.1389,39056786.18,1060.63,-21.432,4.405321182702,2.75,-0.399549831893,17.6110789715,化纤行业,2021-04-20
4201,sz.002975,博杰股份,0.58,326427309.56,77.2886520783,10.5681,80777245.22,108.12,134.1133,10.294614997186,5.81,0.039799813004,51.1991980497,专用设备,2021-04-20
4202,sz.002951,金时科技,0.09,130815990.62,7.170959299,-36.095,37344024.9,5.8,-45.7624,3.641515209531,2.61,0.224278968074,37.4131354034,包装材料,2021-04-20
4203,sz.002824,和胜股份,0.2,425901910.27,104.4723570889,-25.5897,36343777.81,1661.82,-23.8128,4.943146961842,4.07,0.073461971298,20.5876587767,有色金属,2021-04-20
4204,sz.002810,山东赫达,0.4028,329138210.19,24.8424123201,-3.1329,79839112.59,107.5,51.8435,6.397829185119,6.42,0.410248849889,39.4903321207,化工行业,2021-04-20
4205,sz.002767,先锋电子,-0.0122,68556775.7,88.6411809316,-33.2521,-1824115.66,36.4,-136.8179,5.010194099067,-0.24,-0.493089004,24.5047652817,仪器仪表,2021-04-20
4206,sz.002709,天赐材料,0.53,1561681383.49,197.4742712243,9.7083,286855117.1,591.15,1878.6388,6.732176403529,8.13,0.394424604504,34.3336642953,化工行业,2021-04-20
4207,sz.002692,ST远程,0.0008,606491605.29,92.1351119845,-25.9271,603071.91,101.43,100.4164,1.328557224784,0.06,-0.091218590997,14.895549106,输配电气,2021-04-20
4208,sz.002688,金河生物,0.13,462170158.21,6.7300386164,-23.9321,85425834.34,57.97,455.1647,2.679028376088,5.15,-0.039859702453,40.8899905593,农牧饲渔,2021-04-20
4209,sz.002674,兴业科技,0.0685,275355337.22,111.0039843484,-54.7033,19998217.65,493.23,-71.4653,7.375254134968,0.93,0.056623806549,19.1696888221,纺织服装,2021-04-20
4210,sz.002667,鞍重股份,-0.004,47745964.62,108.9461778408,-74.7174,-945277.82,47.75,86.5147,3.36161263369,-0.12,-0.027188686032,20.0587409977,专用设备,2021-04-20
4211,sz.002661,克明面业,0.258,1104484096.87,24.624236422,6.0401,85306561.02,-17.83,1949.1723,7.953905020551,3.26,0.643334880577,18.9118754025,食品饮料,2021-04-20
4212,sz.002649,博彦科技,0.106,1144071603.88,26.0481622169,-3.7882,56471403.91,772.43,-47.2479,5.699643847797,1.83,0.007870168209,22.1594209488,软件服务,2021-04-20
4213,sz.002645,华宏科技,0.2333,1386445409.86,380.2211178744,24.8794,134756797.89,767.81,129.0347,5.439982318454,4.44,0.126726157337,17.6225972045,机械行业,2021-04-20
4214,sz.002611,东方精工,0.04,636432223.23,2.9201180798,-34.0014,64628103.9,36.08,-60.4631,2.66847176282,1.56,0.037259015884,32.1105826922,专用设备,2021-04-20
4215,sz.002601,龙蟒佰利,0.52,4658113773.13,25.797706186,10.3061,1063717776.91,18.03,213.8252,7.831575188964,7.22,0.393612944801,36.1545563106,化工行业,2021-04-20
4216,sz.002552,宝鼎科技,0.01,73638029.88,39.6072650504,-26.6286,2471485.86,84.76,1872.1792,2.196421865838,0.37,0.09092701245,13.2122279288,船舶制造,2021-04-20
4217,sz.002550,千红制药,0.04,391207729.22,168.225536976,-22.4667,54359079.83,314.4,119.5376,1.667768567612,2.58,-0.074881707384,44.5607765285,医疗行业,2021-04-20
4218,sz.002519,银河电子,0.0481,455384772.86,44.5798140419,-12.6784,54216748.12,20.33,3164.8782,2.554525667752,1.91,0.010873588697,38.6510377136,家电行业,2021-04-20
4219,sz.002513,蓝丰生化,0.004,333685157.13,40.2836289671,26.7195,1235069.65,108.01,-68.9229,3.412616602044,0.11,0.049821897342,9.117925982,农药兽药,2021-04-20
4220,sz.002500,山西证券,0.0376,521455756.0,-39.26,-18.4265,134982177.0,-38.48,293.3672,4.743708055525,0.8,-0.037605801437,,券商信托,2021-04-20
4221,sz.002469,三维化学,0.0806,453812312.61,800.9554205642,29.2348,52292148.71,1176.41,-83.9718,3.475949602183,2.39,0.148228524703,23.6875462351,工程建设,2021-04-20
4222,sz.002312,川发龙蟒,0.08,1419877405.82,17.4812154034,0.6394,111162131.96,1199.99,175.3817,3.357763979275,2.86,-0.050481344422,17.7520942052,化工行业,2021-04-20
4223,sz.002311,海大集团,0.43,15713132477.82,49.7653609803,-4.8727,707280316.86,132.9,57.427,8.430844053398,4.97,-0.502558106362,11.6468781788,农牧饲渔,2021-04-20
4224,sz.002294,信立泰,0.15,765931082.28,-11.5597336308,26.7366,155057860.18,3.31,175.0452,5.41721629976,2.78,0.114246417359,71.9391756409,医药制造,2021-04-20
4225,sz.002282,博深股份,0.11,385660148.03,72.6516249869,-3.1259,58083367.81,133.26,54.1935,6.018940560436,1.92,0.051476069747,30.5012224833,机械行业,2021-04-20
4226,sz.002233,塔牌集团,0.3004,1500374069.17,51.3764782375,-36.7245,351747445.64,8.75,-13.0208,9.005686052118,3.33,-0.019222949078,32.2817611463,水泥建材,2021-04-20
4227,sz.002230,科大讯飞,0.06,2501303217.85,77.5459142285,-56.4277,139470569.39,206.1054634242,-82.7714,5.772795073811,1.09,-0.541882482559,42.068812998,软件服务,2021-04-20
4228,sz.002225,濮耐股份,0.08,1035901537.97,5.9668079954,-6.1052,78631877.41,2.89,42.4756,3.009396521938,2.62,-0.115539592421,23.7530643947,材料行业,2021-04-20
4229,sz.002101,广东鸿图,0.1224,1563166516.0,63.152092175,-11.3697,64747067.22,236.1030504828,-17.1909,8.727927415437,1.41,0.027547014275,21.6858802373,汽车行业,2021-04-20
4230,sz.002043,兔宝宝,0.13,1367232426.29,188.0052468833,-47.9381,102832626.18,460.13,-50.9679,2.329705190383,5.7,-0.366905195089,16.42862913,木业家具,2021-04-20
4231,sz.002026,山东威达,0.22,590960524.61,83.3748158505,-18.2413,93850124.93,207.91,6.906,6.307765119746,3.58,0.240280315124,26.2771186844,机械行业,2021-04-20
4232,sz.002014,永新股份,0.12,723079120.89,36.2668683206,-8.9708,60953819.13,23.6,-29.6849,3.516155978944,3.14,-0.114086647266,21.2104236008,包装材料,2021-04-20
4233,sz.002008,大族激光,0.31,3134542475.7,107.5384636059,1.6502,330189790.84,207.91,898.6886,9.015551336491,3.32,0.019735723693,37.1135048735,机械行业,2021-04-20
4234,sz.001979,招商蛇口,0.05,12672233510.07,7.4179267057,-84.0607,669517351.08,24.25,-93.3455,10.228206281741,0.49,-1.679236484678,26.3039366386,房地产,2021-04-20
4235,sz.001914,招商积余,0.11,2211275077.9,26.1670432043,-16.9172,116626299.61,96.42,8.1596,7.934546396702,1.4,-0.671822670742,13.2144559784,房地产,2021-04-20
4236,sz.000988,华工科技,0.11,1788486180.98,135.5770727828,9.9083,113711715.18,1066.53,78.4756,6.714771461297,1.7,-0.207737303754,20.0011894989,电子元件,2021-04-20
4237,sz.000739,普洛药业,0.1843,1966705576.05,15.629110977,-4.9477,217157530.74,40.34,16.3687,3.909789358853,4.83,0.125710830913,30.1400309924,医药制造,2021-04-20
4238,sz.000721,西安饮食,-0.0807,109240004.9,71.3572947792,-36.0601,-40292354.71,11.75,-144.1617,1.176387632472,-6.64,-0.040559677942,13.1850431197,旅游酒店,2021-04-20
4239,sz.000546,金圆股份,-0.0267,1547670522.7,93.9243218656,-41.9427,-19092420.98,17.18,-128.761,6.382738189414,-0.42,0.187709377714,2.5749454283,环保工程,2021-04-20
4240,sz.000521,长虹美菱,0.0051,4130121476.44,81.0203744222,2.4512,5297826.42,101.96,-86.0546,4.646274701892,0.11,-0.927172527741,16.1595176124,家电行业,2021-04-20
4241,sz.000488,晨鸣纸业,0.365,10205724007.89,67.708990494,17.8027,1179076577.84,481.42,85.5426,6.598741777564,5.51,1.134937643516,29.079846684,造纸印刷,2021-04-20
4242,sh.688301,奕瑞科技,1.03,223385289.9,65.396329706,-2.8075,74488133.55,132.0,11.9882,36.310196899491,2.87,0.9252869984,50.6559884944,专用设备,2021-04-19
4243,sh.605168,三人行,0.76,563364035.44,26.6419172414,-41.9666,53188265.72,31.58,-70.4767,25.098839604723,3.1,-3.592054433119,17.3172752169,文化传媒,2021-04-19
4244,sh.600989,宝丰能源,0.24,4979264390.94,37.9403240756,7.572,1727879711.46,110.25,17.4545,3.743434446467,6.49,0.228601386482,51.412054638,化工行业,2021-04-19
4245,sh.600366,宁波韵升,0.0654,677644787.48,73.7787230186,-0.2269,64724554.17,339.0104291439,77.6875,4.501098031346,1.45,-0.176996513356,26.8609740402,有色金属,2021-04-19
4246,sz.300855,图南股份,0.18,149174024.49,46.849469173,8.8676,36117221.05,169.26,14.9201,5.49219201495,3.35,-0.0027426612,37.1304967466,金属制品,2021-04-19
4247,sz.300686,智动力,0.1683,616744346.19,58.7697094944,-21.6905,44735620.97,26.43,233.0,6.500468412609,2.31,0.347047585563,19.9510001381,电子元件,2021-04-19
4248,sz.001205,盛航股份,0.3701,142945844.25,27.8921685671,,33381097.14,24.34,,8.552296309424,4.42,0.49481504745,40.0076720593,港口水运,2021-04-19
4249,sz.000599,青岛双星,0.06,1214149400.56,52.207404691,3.0887,48684987.05,183.29,227.355,4.104661424361,1.45,-0.048086685516,6.4774370002,汽车行业,2021-04-19
4250,sh.688389,普门科技,0.13,164431677.5,34.5421082935,2.4378,53991586.78,43.28,5.7908,2.827956545381,4.61,0.033194190976,64.1180593076,医疗行业,2021-04-17
4251,sh.603990,麦迪科技,0.04,47093244.8,187.4034220616,-65.9824,6715051.26,140.8780477235,-80.0593,6.447438170529,0.55,-0.079756337483,74.9116114845,软件服务,2021-04-17
4252,sh.603906,龙蟠科技,0.18,595096783.47,89.3557455093,9.3183,60515712.37,143.34,2.7937,5.768703526158,3.1,0.267210924421,36.944188108,化工行业,2021-04-17
4253,sh.603669,灵康药业,0.05,273965712.41,5.5047110547,18.5956,35106454.53,-46.82,355.1393,1.972262499061,2.34,0.048697742683,85.1420901901,医药制造,2021-04-17
4254,sh.603656,泰禾智能,-0.04,85952388.01,25.9202271935,-39.8257,-5945428.49,-275.83,-160.6515,6.257991692044,-0.62,-0.258715237732,45.3967295073,机械行业,2021-04-17
4255,sh.601899,紫金矿业,0.099,47502179195.0,31.3599027726,15.6676,2510984311.0,141.44,29.6859,2.108395201293,4.34,0.206026999419,14.9595948132,贵金属,2021-04-17
4256,sh.601882,海天精工,0.119,539100403.83,99.4691741894,2.5915,62117696.05,439.14,27.6705,2.800438886992,4.34,-0.260506424138,23.6559638286,机械行业,2021-04-17
4257,sh.600789,鲁抗医药,0.05,1301217382.71,35.5365412817,14.1919,47955112.28,693.98,2155.3141,3.709855915263,1.42,-0.023883816979,26.8083338215,医药制造,2021-04-17
4258,sh.600566,济川药业,0.494,1916276244.3,-4.5544624745,3.5237,439096655.3,-5.4,38.2252,9.12058597453,5.5,0.820072491499,83.2308328277,医药制造,2021-04-17
4259,sh.600507,方大特钢,0.26,4041637023.88,26.9479481967,-14.8281,552809280.37,103.7,-14.0544,4.47470530779,5.9,-0.059552361905,21.4121101347,钢铁行业,2021-04-17
4260,sh.600426,华鲁恒升,0.969,5003437442.42,69.093410323,22.8777,1576024623.6,266.87,210.3519,10.47894575838,9.69,0.656497314537,40.2692804862,化肥行业,2021-04-17
4261,sh.600356,恒丰纸业,0.13,499823727.84,30.6106769446,10.482,37960842.46,138.29,37.6715,7.628235086172,1.67,0.33168481394,28.4432544078,造纸印刷,2021-04-17
4262,sz.300838,浙江力诺,0.1,102304621.68,99.4273928993,-37.2455,13964483.22,156.44,-22.9927,5.774648609139,1.79,0.054003188866,29.2902126198,仪器仪表,2021-04-17
4263,sz.300806,斯迪克,0.05,395980096.82,45.0976457116,-2.94,5943605.19,134.31,-91.9818,10.719836582868,0.45,0.462144022243,16.068839303,材料行业,2021-04-17
4264,sz.300738,奥飞数据,0.1383,280884365.24,58.4830242885,13.3255,29323044.45,-54.28,-20.4239,6.257489353887,2.23,0.25370372782,30.1183576301,软件服务,2021-04-17
4265,sz.300690,双一科技,0.5,251474213.04,33.4260919202,-18.9614,54371488.94,17.98,51.8125,12.075007777657,3.98,0.01697880288,35.3201990002,输配电气,2021-04-17
4266,sz.300625,三雄极光,0.0328,387471314.94,70.2938559688,-50.2612,9053197.88,66.02,-87.8068,8.591832642286,0.38,-0.539727754107,33.8361353563,电子元件,2021-04-17
4267,sz.300401,花园生物,0.17,158982505.22,17.3881021925,27.7062,91420363.82,48.85,99.1255,5.446805926765,3.09,0.140466029906,63.0782877658,食品饮料,2021-04-17
4268,sz.300368,汇金股份,0.003,423829147.03,369.2678844306,-13.6107,1576252.8,117.24,-94.342,1.666988525238,0.17,-0.398868103251,16.7366068561,专用设备,2021-04-17
4269,sz.300298,三诺生物,0.0791,502767712.79,18.8544556146,3.4511,44960957.8,-29.23,171.848,4.717112676387,1.61,-0.046915384165,65.9759310715,医疗行业,2021-04-17
4270,sz.300275,梅安森,0.031,55028353.4,10.2948991126,-51.4149,5169928.02,5.82,-38.036,3.687020674758,0.84,0.021221076561,44.4017236576,仪器仪表,2021-04-17
4271,sz.300193,佳士科技,0.12,303596900.73,114.5872355029,3.7179,56669853.04,97.44,147.5855,4.586603349299,2.48,0.069831293788,32.586810976,机械行业,2021-04-17
