,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
537,002345.SZ,潮宏基,4.56,0.11,2.47,103937.0,46950173.0,5.39,4.62,4.38,4.43,4.45,1.02,1.2,11.47,1.12,4051617944.0,3957301904.0
538,301188.SZ,力诺特玻,16.17,0.39,2.47,16594.0,26579369.0,4.18,16.3,15.64,15.76,15.78,1.2,3.55,30.01,2.7,3758069700.0,755436415.0
539,600379.SH,宝光股份,9.97,0.24,2.47,56235.0,55284355.0,8.63,10.14,9.3,9.71,9.73,0.84,1.7,64.83,5.39,3292109593.0,3292109593.0
540,600585.SH,海螺水泥,38.32,0.92,2.46,182358.0,694637568.0,4.71,38.66,36.9,37.1,37.4,1.26,0.46,6.1,1.11,203069274827.0,153268602827.0
541,600666.SH,ST瑞德,1.25,0.03,2.46,59489.0,7372840.0,6.56,1.27,1.19,1.21,1.22,0.71,0.67,-5.34,-4.0,1534157800.0,1104457915.0
542,300284.SZ,苏交科,7.1,0.17,2.45,433844.0,302547184.0,7.65,7.15,6.62,6.72,6.93,1.26,5.12,19.0,1.16,8966077195.0,6020081153.0
543,300859.SZ,*ST西域,23.39,0.56,2.45,19520.0,45112204.0,5.52,23.64,22.38,22.77,22.83,0.76,2.04,55.86,5.51,3625450000.0,2238715375.0
544,301090.SZ,华润材料,11.28,0.27,2.45,127693.0,141730875.0,7.36,11.44,10.63,10.88,11.01,1.79,7.63,34.6,2.7,16687818718.0,1888293849.0
545,600370.SH,三房巷,2.93,0.07,2.45,104014.0,30131107.0,4.55,2.94,2.81,2.82,2.86,1.29,0.89,18.13,1.75,11416275251.0,3413784008.0
546,600025.SH,华能水电,6.29,0.15,2.44,469672.0,292551424.0,4.23,6.31,6.05,6.11,6.14,1.96,0.26,38.15,2.18,113220000000.0,113220000000.0
547,002098.SZ,浔兴股份,6.71,0.16,2.44,95751.0,63925551.0,5.5,6.82,6.46,6.51,6.55,0.85,2.67,14.85,2.56,2402180000.0,2402180000.0
548,601985.SH,中国核电,7.57,0.18,2.44,1337998.0,998312752.0,5.14,7.59,7.21,7.3,7.39,0.82,0.73,17.75,1.87,142686401735.0,139296849504.0
549,605155.SH,西大门,19.78,0.47,2.43,9723.0,19052079.0,4.76,19.95,19.03,19.31,19.31,1.2,2.91,21.22,1.76,1898880000.0,661739900.0
550,603127.SH,昭衍新药,94.88,2.25,2.43,23168.0,217757884.0,5.66,96.15,90.91,92.0,92.63,1.19,0.72,64.95,5.05,36207421705.0,30387050137.0
551,002916.SZ,深南电路,96.99,2.3,2.43,23330.0,225906495.0,3.47,97.66,94.37,94.7,94.69,1.22,0.48,35.75,4.35,49744264274.0,47117466645.0
552,002267.SZ,陕天然气,6.75,0.16,2.43,102666.0,68448047.0,5.16,6.8,6.46,6.63,6.59,0.87,0.92,17.82,1.18,7506509254.0,7506509254.0
553,002677.SZ,浙江美大,14.36,0.34,2.43,59564.0,84331301.0,7.2,14.57,13.56,14.02,14.02,1.23,1.43,19.08,4.5,9277301651.0,5999530370.0
554,300946.SZ,恒而达,64.4,1.52,2.42,5893.0,37433355.0,3.72,64.45,62.11,63.5,62.88,0.67,3.11,39.87,4.32,4293548000.0,1221668000.0
555,002182.SZ,云海金属,18.23,0.43,2.42,184136.0,333583088.0,5.84,18.58,17.54,17.7,17.8,0.87,3.3,23.91,3.48,11784282868.0,10157570710.0
556,002064.SZ,华峰化学,8.08,0.19,2.41,178470.0,141708161.0,5.7,8.15,7.7,7.85,7.89,1.04,0.89,5.03,1.84,40097354688.0,16172981934.0
557,688102.SH,斯瑞新材,11.91,0.28,2.41,16122.0,18904498.0,4.3,11.95,11.45,11.63,11.63,0.96,4.91,38.11,5.05,4764119100.0,391166728.0
558,600533.SH,栖霞建设,3.84,0.09,2.4,569046.0,217196618.0,6.93,3.9,3.64,3.71,3.75,0.57,5.42,8.56,0.91,4032000000.0,4032000000.0
559,601628.SH,中国人寿,26.5,0.62,2.4,103475.0,273174016.0,4.17,26.73,25.65,25.7,25.88,1.31,0.05,14.71,1.57,749014682500.0,551823545000.0
560,600905.SH,三峡能源,5.56,0.13,2.39,2214698.0,1220424944.0,4.42,5.6,5.36,5.38,5.43,1.2,2.58,28.25,2.31,159132482000.0,47654760000.0
561,600997.SH,开滦股份,8.13,0.19,2.39,317525.0,252913886.0,5.29,8.14,7.72,7.84,7.94,0.57,2.0,7.11,0.96,12908812789.0,12908812789.0
562,600310.SH,桂东电力,3.86,0.09,2.39,220603.0,84026491.0,6.37,3.92,3.68,3.77,3.77,0.94,2.18,59.88,1.5,4714702824.0,3909311500.0
563,601619.SH,嘉泽新能,3.87,0.09,2.38,193712.0,73558770.0,3.97,3.88,3.73,3.75,3.78,1.14,0.82,17.32,1.99,9420690918.0,9154164018.0
564,000683.SZ,远兴能源,9.05,0.21,2.38,675894.0,602782608.0,5.66,9.11,8.61,8.82,8.84,0.47,2.03,10.49,2.06,33244383668.0,30122784481.0
565,003020.SZ,立方制药,39.65,0.92,2.38,6365.0,25064552.0,4.0,40.06,38.51,38.51,38.73,1.01,1.65,21.33,2.82,3673176000.0,1528037648.0
566,001914.SZ,招商积余,17.27,0.4,2.37,68399.0,117221100.0,6.58,17.59,16.48,16.78,16.87,0.54,1.03,35.71,2.11,18312176456.0,11516663410.0
567,000402.SZ,金 融 街,6.05,0.14,2.37,375286.0,225384443.0,5.08,6.13,5.83,5.88,5.91,0.41,1.26,11.01,0.49,18083025937.0,18076365668.0
568,300658.SZ,延江股份,9.13,0.21,2.35,39737.0,35930316.0,7.4,9.3,8.64,9.11,8.92,2.24,2.93,206.08,2.06,2078079300.0,1237499912.0
569,603408.SH,建霖家居,11.79,0.27,2.34,17492.0,20381014.0,6.34,11.95,11.22,11.48,11.52,1.63,1.51,13.77,1.97,5293474200.0,1367859683.0
570,002412.SZ,汉森制药,6.12,0.14,2.34,119974.0,71079304.0,5.35,6.12,5.8,5.93,5.98,1.02,2.43,20.35,1.79,3079584000.0,3021061500.0
571,002996.SZ,顺博合金,12.25,0.28,2.34,30037.0,36400013.0,5.93,12.4,11.69,12.03,11.97,1.01,2.39,15.72,2.51,5377750000.0,1540148694.0
572,603578.SH,三星新材,15.32,0.35,2.34,17569.0,26663347.0,4.41,15.46,14.8,15.1,14.97,1.13,1.26,21.63,2.28,2130652164.0,2130652164.0
573,002572.SZ,索菲亚,19.71,0.45,2.34,81711.0,158836024.0,6.75,19.88,18.58,19.3,19.26,0.84,1.28,146.71,3.19,17982813449.0,12559074168.0
574,002508.SZ,老板电器,29.39,0.67,2.33,82778.0,239624730.0,6.41,29.85,28.01,28.54,28.72,1.36,0.89,18.96,3.1,27891816830.0,27476733954.0
575,301117.SZ,佳缘科技,50.49,1.15,2.33,22220.0,108608278.0,8.57,50.88,46.65,47.72,49.34,0.95,11.22,-270.76,3.62,4658374017.0,999914512.0
576,600690.SH,海尔智家,24.6,0.56,2.33,348139.0,847177776.0,4.66,24.8,23.68,23.72,24.04,1.23,0.55,17.78,2.92,232384462454.0,155190395288.0
577,601857.SH,中国石油,5.28,0.12,2.33,1831624.0,960613056.0,4.84,5.32,5.07,5.09,5.16,0.98,0.11,10.49,0.76,966350762879.0,854948570879.0
578,600593.SH,*ST圣亚,13.2,0.3,2.33,4125.0,5379457.0,7.29,13.36,12.42,12.88,12.9,0.56,0.32,-8.6,6.33,1700160000.0,1700160000.0
579,300051.SZ,ST三五,5.28,0.12,2.33,26422.0,13884571.0,3.29,5.3,5.13,5.23,5.16,0.71,0.72,-78.37,8.58,1930889083.0,1930615843.0
580,300889.SZ,爱克股份,14.98,0.34,2.32,18016.0,26464108.0,5.46,15.08,14.28,14.58,14.64,2.48,2.03,41.5,1.49,2336880000.0,1329035592.0
581,603319.SH,湘油泵,19.4,0.44,2.32,80095.0,156032498.0,6.01,19.95,18.81,19.15,18.96,0.87,4.99,16.33,2.15,3115830993.0,3115830993.0
582,600236.SH,桂冠电力,5.3,0.12,2.32,49664.0,25848423.0,4.83,5.35,5.1,5.15,5.18,1.28,0.06,20.05,2.78,41776602351.0,41776602351.0
583,301235.SZ,华康医疗,44.2,1.0,2.31,21615.0,94239332.0,7.99,45.0,41.55,42.67,43.2,1.24,9.29,57.37,3.03,4667520000.0,1028173240.0
584,600532.SH,未来股份,14.67,0.33,2.3,31699.0,46039614.0,5.65,14.98,14.17,14.3,14.34,1.78,0.61,-332.25,4.06,7570684112.0,7570684112.0
585,300568.SZ,星源材质,18.68,0.42,2.3,330436.0,622630208.0,4.76,19.24,18.37,18.67,18.26,1.63,3.26,76.28,5.05,21578119883.0,18943347707.0
586,300210.SZ,森远股份,3.56,0.08,2.3,78787.0,27631614.0,7.47,3.64,3.38,3.48,3.48,0.71,1.9,-30.33,1.81,1723823033.0,1475558120.0
587,000531.SZ,穗恒运Ａ,7.57,0.17,2.3,28637.0,21341327.0,5.81,7.64,7.21,7.4,7.4,1.12,0.42,32.32,1.01,5186076947.0,5186076947.0
588,600376.SH,首开股份,5.8,0.13,2.29,196627.0,113544288.0,7.05,5.91,5.51,5.67,5.67,0.73,0.76,21.61,0.57,14961478404.0,14961478404.0
589,002447.SZ,*ST晨鑫,1.34,0.03,2.29,254676.0,33350926.0,10.69,1.38,1.24,1.24,1.31,1.82,1.78,-52.71,6.71,1912438620.0,1912284252.0
590,000593.SZ,德龙汇能,5.37,0.12,2.29,53823.0,28567088.0,7.05,5.47,5.1,5.25,5.25,1.23,1.5,38.14,1.83,1925848518.0,1924910433.0
591,301070.SZ,开勒股份,29.54,0.66,2.29,4502.0,13102750.0,4.61,29.68,28.35,28.88,28.88,0.98,2.78,24.04,2.41,1906960608.0,477957200.0
592,601718.SH,际华集团,2.7,0.06,2.27,380536.0,101965333.0,3.41,2.73,2.64,2.66,2.64,1.35,0.87,2951.94,0.69,11857399391.0,11857399391.0
593,600515.SH,*ST基础,3.6,0.08,2.27,230350.0,81695821.0,4.83,3.63,3.46,3.49,3.52,0.81,0.25,85.06,1.26,41131114567.0,33033645029.0
594,003039.SZ,顺控发展,18.0,0.4,2.27,38276.0,68630625.0,4.83,18.27,17.42,17.91,17.6,1.09,3.12,40.66,4.96,11115337140.0,2205337140.0
595,000673.SZ,*ST当代,1.8,0.04,2.27,109080.0,19605703.0,6.82,1.85,1.73,1.82,1.76,0.98,1.38,-18.72,-6.76,1421287394.0,1421118644.0
596,301131.SZ,聚赛龙,46.12,1.02,2.26,41592.0,193583263.0,8.03,48.8,45.18,45.5,45.1,2.16,34.8,34.38,2.88,2203613600.0,551233250.0
597,603339.SH,四方科技,10.41,0.23,2.26,77610.0,79460142.0,9.72,10.65,9.66,10.06,10.18,1.48,2.51,19.09,1.65,3221282632.0,3221282632.0
598,002463.SZ,沪电股份,12.28,0.27,2.25,375294.0,457967472.0,6.83,12.57,11.75,12.04,12.01,0.87,1.98,21.9,3.22,23290969720.0,23278713028.0
599,601665.SH,齐鲁银行,5.92,0.13,2.25,1250542.0,741800464.0,6.56,6.09,5.71,5.78,5.79,1.18,27.3,8.93,0.84,27118533337.0,2711853337.0
600,000692.SZ,惠天热电,3.65,0.08,2.24,68993.0,24961750.0,5.04,3.68,3.5,3.58,3.57,0.89,1.29,-7.67,20.41,1944840362.0,1944821200.0
601,601577.SH,长沙银行,7.79,0.17,2.23,157818.0,122495109.0,3.54,7.85,7.58,7.6,7.62,0.98,0.76,4.97,0.64,31327903744.0,16104621048.0
602,600153.SH,建发股份,13.77,0.3,2.23,284658.0,390814688.0,4.9,13.94,13.28,13.28,13.47,0.59,1.0,6.47,0.96,39429328238.0,39040711298.0
603,300402.SZ,宝色股份,20.2,0.44,2.23,64912.0,128239944.0,9.06,20.6,18.81,19.0,19.76,1.03,3.21,77.11,6.44,4080400000.0,4080400000.0
604,002236.SZ,大华股份,16.99,0.37,2.23,289117.0,482373632.0,4.69,17.03,16.25,16.53,16.62,1.13,1.51,35.77,2.12,50877416903.0,32605741253.0
605,600612.SH,老凤祥,42.27,0.92,2.22,7026.0,29285231.0,3.8,42.32,40.75,41.3,41.35,1.17,0.22,11.78,2.41,22112187884.0,13404224060.0
606,300878.SZ,维康药业,40.24,0.87,2.21,9012.0,35326278.0,5.44,40.24,38.1,39.48,39.37,0.87,3.96,26.18,2.32,3236868096.0,915159930.0
607,600051.SH,宁波联合,9.26,0.2,2.21,661205.0,614481408.0,12.8,9.95,8.79,9.04,9.06,2.62,21.27,11.54,0.92,2878748800.0,2878748800.0
608,603267.SH,鸿远电子,111.2,2.4,2.21,22384.0,245841317.0,5.89,112.69,106.28,109.89,108.8,1.42,1.42,31.26,7.81,25843324800.0,17515373987.0
609,688517.SH,金冠电气,11.6,0.25,2.2,12231.0,14124476.0,3.35,11.71,11.33,11.48,11.35,0.87,3.7,22.83,2.22,1578866534.0,383861771.0
610,301021.SZ,英诺激光,25.55,0.55,2.2,10703.0,26950138.0,5.52,25.65,24.27,25.08,25.0,1.04,3.13,51.72,3.98,3874531845.0,873810000.0
611,600815.SH,厦工股份,2.79,0.06,2.2,128950.0,35623269.0,5.49,2.82,2.67,2.69,2.73,0.53,0.73,-357.29,3.64,4949723599.0,4949723599.0
612,000537.SZ,广宇发展,12.1,0.26,2.2,246616.0,293352416.0,6.84,12.31,11.5,11.73,11.84,1.33,1.32,-16.6,1.67,22536500712.0,22536500712.0
613,601615.SH,明阳智能,21.9,0.47,2.19,321641.0,691127200.0,3.83,21.9,21.08,21.31,21.43,0.9,1.66,14.86,2.26,46083199961.0,42341425223.0
614,002774.SZ,快意电梯,8.41,0.18,2.19,41848.0,34832385.0,3.65,8.43,8.13,8.21,8.23,0.66,1.48,10.09,2.08,2831545239.0,2370006836.0
615,605080.SH,浙江自然,65.6,1.4,2.18,16330.0,106575082.0,9.24,68.9,62.97,63.06,64.2,1.41,6.46,27.18,4.19,6633708160.0,1658427040.0
616,600116.SH,三峡水利,9.84,0.21,2.18,120087.0,117149784.0,5.09,9.92,9.43,9.54,9.63,0.73,0.89,21.75,1.72,18815486175.0,13321827863.0
617,300451.SZ,创业慧康,7.04,0.15,2.18,322037.0,220950170.0,6.97,7.1,6.62,6.81,6.89,1.27,2.4,26.42,2.39,10910505352.0,9455404098.0
618,301198.SZ,喜悦智行,24.43,0.52,2.17,10379.0,25101380.0,5.65,24.75,23.4,24.2,23.91,1.03,4.38,39.36,2.74,2443000000.0,579161106.0
619,601326.SH,秦港股份,2.82,0.06,2.17,139452.0,39116712.0,3.26,2.84,2.75,2.77,2.76,0.98,0.29,15.17,0.98,15756501840.0,13416316380.0
620,300992.SZ,泰福泵业,21.2,0.45,2.17,17950.0,37825192.0,6.84,21.8,20.38,20.41,20.75,1.21,7.91,31.49,2.83,1924960000.0,481240000.0
621,600475.SH,华光环能,10.38,0.22,2.17,25129.0,25843242.0,3.84,10.48,10.09,10.17,10.16,0.92,0.36,9.1,1.01,7544457762.0,7334034195.0
622,603701.SH,德宏股份,8.99,0.19,2.16,32522.0,29265831.0,4.89,9.14,8.71,8.8,8.8,1.56,1.24,60.36,3.16,2349643490.0,2349643490.0
623,300044.SZ,*ST赛为,2.37,0.05,2.16,90087.0,21652440.0,3.88,2.46,2.37,2.38,2.32,1.16,1.35,130.7,1.08,1825282110.0,1583951909.0
624,002615.SZ,哈尔斯,5.23,0.11,2.15,47682.0,24885440.0,5.47,5.34,5.06,5.07,5.12,1.27,2.06,17.69,2.51,2165845482.0,1208739661.0
625,002321.SZ,*ST华英,2.86,0.06,2.14,73742.0,21029376.0,2.5,2.88,2.81,2.81,2.8,0.91,0.35,-20.26,1.14,6100065603.0,6090830489.0
626,301003.SZ,江苏博云,34.83,0.73,2.14,54802.0,189318487.0,7.48,35.55,33.0,33.71,34.1,0.87,22.13,25.56,3.41,3450027588.0,862506888.0
627,601939.SH,建设银行,6.24,0.13,2.13,1363367.0,847333632.0,2.62,6.26,6.1,6.11,6.11,1.61,1.42,5.16,0.63,1560068499513.0,59864423461.0
628,600981.SH,汇鸿集团,3.36,0.07,2.13,353393.0,118209463.0,6.38,3.46,3.25,3.28,3.29,0.87,1.58,36.32,1.37,7534575525.0,7534575525.0
629,600428.SH,中远海特,4.32,0.09,2.13,289938.0,124123204.0,6.86,4.4,4.11,4.18,4.23,1.18,1.35,30.88,0.96,9273531331.0,9273531331.0
630,688289.SH,圣湘生物,43.24,0.9,2.13,35234.0,149259588.0,5.46,43.35,41.04,42.27,42.34,0.95,1.48,6.63,2.48,17296000000.0,10306425230.0
631,600717.SH,天津港,4.33,0.09,2.12,221596.0,95509166.0,4.01,4.38,4.21,4.22,4.24,0.8,0.77,12.88,0.72,12531024495.0,12531024495.0
632,600028.SH,中国石化,4.33,0.09,2.12,1475352.0,633041616.0,2.83,4.34,4.22,4.22,4.24,1.07,0.15,7.36,0.68,524238337767.0,413765148629.0
633,605011.SH,杭州热电,16.36,0.34,2.12,24459.0,39557329.0,4.99,16.5,15.7,15.9,16.02,0.84,6.1,25.95,3.54,6545636000.0,656036000.0
634,000516.SZ,国际医学,7.7,0.16,2.12,401957.0,304977952.0,6.23,7.79,7.32,7.4,7.54,0.63,2.12,-22.47,3.07,17524640595.0,14581144663.0
635,600595.SH,ST中孚,4.34,0.09,2.12,74785.0,32066683.0,3.76,4.36,4.2,4.3,4.25,0.9,0.19,25.31,1.83,17023424815.0,17023424815.0
636,002581.SZ,未名医药,17.36,0.36,2.12,112992.0,193344324.0,5.76,17.49,16.51,17.1,17.0,0.8,2.82,24.72,4.65,11453009773.0,6957734555.0
637,001212.SZ,中旗新材,27.49,0.57,2.12,5493.0,14911585.0,4.35,27.67,26.5,26.8,26.92,0.97,2.42,18.0,1.89,2492518300.0,623198300.0
638,002998.SZ,优彩资源,7.25,0.15,2.11,21477.0,15535847.0,5.07,7.38,7.02,7.17,7.1,1.57,1.41,19.83,1.58,2366388400.0,1102082650.0
639,300759.SZ,康龙化成,121.34,2.51,2.11,37816.0,453850944.0,4.27,122.48,117.41,118.41,118.83,0.72,0.57,58.02,9.7,96365449071.0,79817805342.0
640,300164.SZ,通源石油,4.87,0.1,2.1,362908.0,174957888.0,5.87,4.93,4.65,4.69,4.77,0.8,8.13,129.18,2.56,2650553013.0,2173024949.0
641,603579.SH,荣泰健康,24.9,0.51,2.09,5877.0,14565263.0,4.47,25.2,24.11,24.6,24.39,1.3,0.43,14.75,2.01,3486083963.0,3435536963.0
642,600172.SH,黄河旋风,9.3,0.19,2.09,248892.0,230298305.0,4.17,9.43,9.05,9.12,9.11,0.72,1.95,311.74,4.11,13412315627.0,11869178475.0
643,600638.SH,新黄浦,5.88,0.12,2.08,66600.0,39124395.0,4.51,5.97,5.71,5.71,5.76,0.67,0.99,38.18,0.91,3959573102.0,3959573102.0
644,600248.SH,陕西建工,4.93,0.1,2.07,365259.0,178288534.0,5.38,4.98,4.72,4.76,4.83,0.77,2.72,4.0,1.05,18186189670.0,6626299452.0
645,688173.SH,希荻微-U,21.2,0.43,2.07,15707.0,33464472.0,5.78,21.97,20.77,20.77,20.77,1.22,5.05,331.88,5.0,8511593724.0,659548218.0
646,002835.SZ,同为股份,10.37,0.21,2.07,33134.0,33743213.0,6.79,10.59,9.9,10.13,10.16,1.43,2.64,35.03,2.89,2276789519.0,1301218879.0
647,000982.SZ,中银绒业,1.98,0.04,2.06,1047832.0,206403222.0,5.15,2.02,1.92,1.94,1.94,1.25,2.46,206.45,7.24,8438516565.0,8438516565.0
648,002966.SZ,苏州银行,7.5,0.15,2.04,180199.0,134644447.0,2.45,7.53,7.35,7.38,7.35,0.92,1.11,8.05,0.77,25000387073.0,12186660968.0
649,603081.SH,大丰实业,11.51,0.23,2.04,33276.0,37726395.0,5.59,11.68,11.05,11.17,11.28,0.93,0.83,14.61,2.01,4708579181.0,4624878461.0
650,600681.SH,百川能源,5.01,0.1,2.04,87354.0,42925476.0,4.68,5.03,4.8,4.91,4.91,1.18,0.64,12.71,1.91,6828684113.0,6820092629.0
651,000007.SZ,*ST全新,7.02,0.14,2.03,61025.0,42031433.0,7.27,7.11,6.61,6.73,6.88,0.98,1.98,-788.96,39.13,2432065269.0,2168815269.0
652,000690.SZ,宝新能源,4.54,0.09,2.02,174589.0,77859700.0,5.62,4.58,4.33,4.45,4.45,1.2,0.8,11.98,0.88,9878530893.0,9872099702.0
653,603456.SH,九洲药业,45.48,0.9,2.02,67020.0,304312208.0,6.37,46.45,43.61,44.14,44.58,1.14,0.81,45.55,7.9,37866108152.0,37758820832.0
654,600817.SH,宇通重工,8.62,0.17,2.01,21037.0,17947384.0,4.14,8.68,8.33,8.54,8.45,1.04,1.11,11.83,2.1,4649398458.0,1635098759.0
655,601998.SH,中信银行,5.09,0.1,2.0,392723.0,198912411.0,3.61,5.11,4.93,4.97,4.99,0.78,0.12,4.48,0.49,249078352702.0,173328143149.0
656,002175.SZ,东方网络,3.06,0.06,2.0,278327.0,85077357.0,6.0,3.14,2.96,2.96,3.0,0.57,2.18,9.54,12.03,3906949025.0,3906841343.0
657,301040.SZ,中环海陆,24.09,0.47,1.99,11035.0,26437211.0,7.71,24.62,22.8,23.0,23.62,1.28,4.41,33.28,2.49,2409000000.0,602250000.0
658,301179.SZ,泽宇智能,35.9,0.7,1.99,13549.0,48390970.0,5.4,36.6,34.7,35.17,35.2,1.14,4.71,25.48,2.44,4738800000.0,1033216934.0
659,301056.SZ,森赫股份,8.72,0.17,1.99,23450.0,20291627.0,4.44,8.84,8.46,8.58,8.55,0.97,3.52,32.21,3.19,2326379736.0,581594936.0
660,600228.SH,返利科技,6.17,0.12,1.98,32239.0,19495821.0,5.12,6.21,5.9,6.05,6.05,1.41,1.34,89.71,14.79,5079557421.0,1488944400.0
661,603716.SH,塞力医疗,12.39,0.24,1.98,64590.0,77268046.0,8.64,12.65,11.6,12.0,12.15,0.77,3.21,2221.27,1.67,2540185323.0,2494396245.0
662,688225.SH,亚信安全,21.69,0.42,1.97,18052.0,38921659.0,3.81,21.84,21.03,21.5,21.27,1.22,5.52,49.26,3.36,8676216900.0,708993675.0
663,603801.SH,志邦家居,23.76,0.46,1.97,24201.0,56959968.0,6.78,24.18,22.6,23.34,23.3,0.91,0.78,14.68,2.86,7420456090.0,7330659922.0
664,301001.SZ,凯淳股份,25.34,0.49,1.97,4683.0,11813666.0,4.06,25.69,24.68,25.1,24.85,0.92,2.34,-54.56,2.46,2027200000.0,506800000.0
665,002713.SZ,东易日盛,6.74,0.13,1.97,18181.0,12100759.0,5.3,6.8,6.45,6.62,6.61,0.62,0.45,36.47,2.9,2827679245.0,2717408457.0
666,002585.SZ,双星新材,14.0,0.27,1.97,223029.0,311803424.0,3.86,14.21,13.68,13.73,13.73,0.96,2.57,11.27,1.66,16187893190.0,12140147138.0
667,300056.SZ,中创环保,5.19,0.1,1.96,39272.0,20155526.0,6.29,5.25,4.93,5.1,5.09,1.46,1.02,-38.88,2.2,2000695399.0,2000695399.0
668,300749.SZ,顶固集创,7.79,0.15,1.96,40336.0,31237282.0,5.37,7.92,7.51,7.67,7.64,0.95,2.59,16.74,1.86,1611722956.0,1213065422.0
669,600572.SH,康恩贝,4.68,0.09,1.96,1014933.0,482085040.0,5.45,4.86,4.61,4.63,4.59,1.86,3.96,5.99,1.7,12027774653.0,11996222781.0
670,300464.SZ,星徽股份,6.24,0.12,1.96,91417.0,56589617.0,8.01,6.45,5.96,6.08,6.12,1.29,2.93,-47.11,1.14,2203482372.0,1946655304.0
671,300876.SZ,蒙泰高新,23.93,0.46,1.96,13501.0,31826686.0,9.59,24.45,22.2,23.25,23.47,3.17,4.77,33.21,2.84,2297280000.0,677697600.0
672,301078.SZ,孩子王,15.1,0.29,1.96,105133.0,157289560.0,4.59,15.24,14.56,14.61,14.81,0.77,11.76,52.04,5.7,16428800000.0,1350088418.0
673,600403.SH,大有能源,5.74,0.11,1.95,358895.0,203495945.0,7.28,5.8,5.39,5.39,5.63,0.88,1.5,10.65,1.89,13723263187.0,13723263187.0
674,603688.SH,石英股份,56.54,1.08,1.95,22894.0,129012196.0,4.02,57.28,55.05,55.6,55.46,0.62,0.65,71.06,9.24,19967190333.0,19967190333.0
675,601515.SH,东风股份,6.83,0.13,1.94,111600.0,75032715.0,4.48,6.88,6.58,6.71,6.7,0.72,0.84,13.36,1.77,10489182444.0,9114165943.0
676,000096.SZ,广聚能源,8.94,0.17,1.94,15200.0,13483179.0,5.02,9.08,8.64,9.03,8.77,0.69,0.3,69.72,1.63,4720320000.0,4566981120.0
677,300529.SZ,健帆生物,44.19,0.84,1.94,32677.0,143166784.0,2.81,44.2,42.98,43.15,43.35,0.98,0.64,26.55,9.96,35594927366.0,22637566455.0
678,600941.SH,中国移动,65.8,1.25,1.94,59252.0,384955856.0,4.86,66.31,63.17,64.0,64.55,0.89,1.48,13.71,1.13,1405674001071.0,26359339649.0
679,300798.SZ,锦鸡股份,7.37,0.14,1.94,17259.0,12617221.0,7.33,7.55,7.02,7.22,7.23,1.6,0.82,58.71,2.45,3078809725.0,1549334725.0
680,000899.SZ,赣能股份,4.74,0.09,1.94,43219.0,20104240.0,4.09,4.75,4.56,4.6,4.65,0.99,0.44,-1139.13,0.99,4624712582.0,4624699239.0
681,002718.SZ,友邦吊顶,12.65,0.24,1.93,17824.0,22305054.0,6.29,12.85,12.07,12.4,12.41,1.05,2.69,38.48,1.24,1662815037.0,839405955.0
682,603393.SH,新天然气,22.73,0.43,1.93,111523.0,249449690.0,7.09,23.08,21.5,21.8,22.3,0.73,2.97,9.37,2.12,9635731763.0,8549388576.0
683,600908.SH,无锡银行,5.84,0.11,1.92,162035.0,94370863.0,3.14,5.88,5.7,5.73,5.73,0.76,0.92,6.82,0.84,10872194404.0,10300017268.0
684,600012.SH,皖通高速,7.45,0.14,1.92,70613.0,51993463.0,3.56,7.5,7.24,7.3,7.31,1.42,0.61,8.16,1.08,12356644500.0,8683720000.0
685,300092.SZ,科新机电,9.58,0.18,1.91,65617.0,63372821.0,5.85,9.9,9.35,9.35,9.4,0.83,3.92,23.74,3.0,2218718420.0,1604261866.0
686,688533.SH,上声电子,39.41,0.74,1.91,30142.0,118944812.0,7.94,40.68,37.61,38.01,38.67,0.69,7.83,99.93,6.11,6305600000.0,1517505696.0
687,603733.SH,仙鹤股份,21.88,0.41,1.91,28767.0,62890337.0,6.43,22.55,21.17,21.41,21.47,1.57,0.41,12.83,2.56,15446673180.0,15446673180.0
688,000630.SZ,铜陵有色,3.74,0.07,1.91,2100858.0,774283312.0,4.36,3.77,3.61,3.67,3.67,0.83,2.0,12.69,1.81,39369234572.0,39368708586.0
689,300600.SZ,国瑞科技,9.09,0.17,1.91,96236.0,85817794.0,9.42,9.28,8.44,8.82,8.92,0.87,4.23,-7.85,3.04,2674591423.0,2070001206.0
690,600979.SH,广安爱众,3.21,0.06,1.9,162941.0,51595538.0,5.08,3.25,3.09,3.15,3.15,1.05,1.32,16.33,0.97,3955553926.0,3955553926.0
691,300384.SZ,三联虹普,15.52,0.29,1.9,22785.0,35107983.0,4.6,15.75,15.05,15.23,15.23,1.67,1.04,25.31,2.4,4944647711.0,3408227277.0
692,002191.SZ,劲嘉股份,9.1,0.17,1.9,836539.0,765224528.0,3.81,9.31,8.97,9.12,8.93,0.95,5.88,11.0,1.64,13385076705.0,12940078233.0
693,601668.SH,中国建筑,5.89,0.11,1.9,2836386.0,1663793120.0,3.98,5.95,5.72,5.74,5.78,0.79,0.69,4.81,0.74,247031658591.0,240520310711.0
694,000932.SZ,华菱钢铁,5.91,0.11,1.9,1239351.0,721744688.0,5.17,5.95,5.65,5.75,5.8,0.7,2.17,3.94,0.94,40830018069.0,33793045736.0
